FeatureID	Kingdom   Phylum  Class   Order   Family  Genus   Species
03168e72f5cc6e6b6b7149497d2462f5	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Nostocales	D_4__Phormidiaceae    unassigned      unassigned
0318b33b1e5a7fc5142028d505b5e77f	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae
031e24e1d551ffb3620d4220ccfd4c45	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Planctomycetales	D_4__Rubinisphaeraceae	D_5__Fuerstia	D_6__uncultured
03237059cfdec13a0407e687b5d37e49	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Vibrionales	D_4__Vibrionaceae    unassigned      unassigned
0326a5ded56413a3e30f70df18e1ad7e	D_0__Bacteria	D_1__Bacteroidetes	D_2__Ignavibacteria	D_3__Ignavibacteriales    unassigned      unassigned      unassigned
03270f9167eb0a07fe025a0fdd45ba1f	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria    unassigned      unassigned      unassigned      unassigned
033d03de214ad3e749e743e0624ef698	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast    unassigned      unassigned      unassigned
033de9db16c92670de8bc7353de255ef	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria    unassigned      unassigned
033f853340f77372c9bbe6388f95e159	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Clostridiaceae    unassigned      unassigned
034ee21c21aea93013366ef6a3f9ec38	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Pseudomonadales	D_4__Pseudomonadaceae	D_5__Pseudomonas   unassigned
0350abc7bb7db8f6b06a05246f4c8532	D_0__Eukaryota	D_1__Archaeplastida	D_2__Chloroplastida	D_3__Chlorophyta	D_4__Ulvophyceae	D_5__Smithsoniella   unassigned
0352ac1ffe0b07d8c73ebce1a33ee371	D_0__Eukaryota	D_1__Opisthokonta	D_2__Holozoa	D_3__Metazoa    unassigned      unassigned      unassigned
035316cb7e4ca58804cfc8fef9862574	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Lachnospiraceae	D_5__Tyzzerella   unassigned
0354299d53ac457972c9247056ea35a4	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Planctomycetales	D_4__Gimesiaceae	D_5__uncultured	D_6__uncultured
03574ac4cfc87e7e575329cdf77d2ec3	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Amoebophilaceae	D_5__uncultured	D_6__uncultured
036c1e3275ef66c9e5f8eeb80737bcf4	D_0__Bacteria	D_1__Actinobacteria	D_2__Actinobacteria	D_3__Micrococcales	D_4__Bogoriellaceae    unassigned      unassigned
0370eb96b85fd779e1e7103a901250be	D_0__Eukaryota    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
0379713b9acc09f5b17e09991450a638	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast    unassigned      unassigned      unassigned
037c3b5d7168b7af04041e18516559f4	D_0__Bacteria    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
0383bfbeaccbe4334d0eeed63dbe3cbd	D_0__Bacteria	D_1__Planctomycetes    unassigned      unassigned      unassigned      unassigned	unassigned
0387e91460698387b36f3b6640f324f0	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__SAR324    unassigned      unassigned      unassigned
038c2657b5ac087aae3fe62098556610	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Lachnospiraceae    unassigned      unassigned
038c5f3ab7bc3e1dadedcca8b32d9030	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria    unassigned      unassigned      unassigned      unassigned
038e95bf7eae0045523378612df4e601	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria    unassigned      unassigned      unassigned      unassigned
0392825c1442a294744755c4f4c4b859	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Amoebophilaceae	D_5__uncultured	D_6__uncultured
03947b9d56866895b248448cdd1913d0	D_0__Eukaryota    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
0395fe6172321f8ea945d06be0751bc3	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast    unassigned      unassigned      unassigned
039947370c1fb9591eb5bcd31ceddec6	D_0__Bacteria	D_1__Cyanobacteria	D_2__Melainabacteria	D_3__Caenarcaniphilales	D_4__uncultured    unassigned      unassigned
03a1da4fa2d79364a64b54793122e490	D_0__Bacteria	D_1__Actinobacteria	D_2__Actinobacteria	D_3__Micrococcales	D_4__Micrococcaceae	D_5__Kocuria   unassigned
03a297e27ec00d04cde7775a1c3e7b4c	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Myxococcales	D_4__Sandaracinaceae	D_5__uncultured   unassigned
03a58d83925969f7b1a546ccd05d99e2	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria	D_5__Choreocolax   unassigned
03b488f4f5916878c0ee1999b4698df6	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria   unassigned
03bce720fbb95fbd354c45331b29e335	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Gammaproteobacteria    unassigned      unassigned      unassigned
03be13a67dd55d12bf23ca7b3f7815d7	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Vibrionales	D_4__Vibrionaceae	D_5__Photobacterium   unassigned
03d3720a00d4466a47d2459d49867369	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Nostocales	D_4__Phormidiaceae    unassigned      unassigned
03d6011b51f6a2ec8cc77f8dedf6af54	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Blastopirellula	D_6__Planctomycetaceae
03d78d0ee1ce6406ed06c061d9832df9	D_0__Eukaryota	D_1__Opisthokonta	D_2__Holozoa	D_3__Metazoa    unassigned      unassigned      unassigned
03d7fcd3423ae3b5d57433bce1b28e2d	D_0__Bacteria    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
03dcfb6c5028ae85d91cd07d46856cf1	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales    unassigned      unassigned      unassigned
03e2a92eea3a7c01cf576426a8a6b058	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__SAR324    unassigned      unassigned      unassigned
03e331d6157c43828d8457abf403fbce	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Galaxaura    unassigned      unassigned
03eafe366adaa3b81ba63b9b715ebb5b	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Ruminococcaceae	D_5__Ruminococcus   unassigned
03ebc4de990baf41b49eb899c418b48c	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Myxococcales	D_4__Blfdi19	D_5__uncultured   unassigned
03ebf48be8e03f2c010a531e254347d7	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Chthoniobacterales	D_4__01D2Z36	D_5__uncultured   unassigned
03ef001f8eb2a5ee77a07c2498e8191d	D_0__Bacteria    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
03fb0737109d678126adad3734f6f4fb	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Planctomycetales	D_4__uncultured	D_5__uncultured   unassigned
03fb544d2f371cfeffed0123ed4dd316	D_0__Bacteria    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
03ff5736c3b6b968fff53e35b2bd3ee7	D_0__Bacteria	D_1__Chlamydiae	D_2__Chlamydiae	D_3__Chlamydiales	D_4__Simkaniaceae	D_5__uncultured	D_6__jellyfish
0400c5a55e318a3d3bb0fdab6f7bb9df	D_0__Bacteria	D_1__Gemmatimonadetes	D_2__BD2-11    unassigned      unassigned      unassigned      unassigned
04013dbddbe2ac9797f275158fea2227	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__uncultured   unassigned
0402d951263b2905ab26a86909e92ec9	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Verrucomicrobiales	D_4__DEV007	D_5__uncultured   unassigned
040d588fbfe25812923391dffdba1d01	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Ruminococcaceae	D_5__Ruminiclostridium	D_6__Massilioclostridium
0413a65e9e473d5745674ffc4766b84a	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__Flavobacteriaceae	D_5__Psychroflexus	D_6__Flavobacteriaceae
041ba311acec2e678a03d4871092bc4c	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__Flavobacteriaceae    unassigned      unassigned
041d6924b24d8ff379278b9e986d9b70	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae    unassigned      unassigned
041d6f01eb5d264471896f06ec8f8931	D_0__Bacteria	D_1__Deinococcus-Thermus	D_2__Deinococci	D_3__Thermales	D_4__Thermaceae	D_5__Thermus   unassigned
041da2868f34c87977bcb21eb9fe540b	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae
042de7b2ae1cd9fa3aec62145f1edff6	D_0__Bacteria    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
04300d547061ad405dc35668a7e7858a	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Eurycoccales	D_4__Eurycoccales    unassigned      unassigned
04352a488ecd649d5a1c2236c5ae5683	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Ulva    unassigned      unassigned
0435697599581e471fc8f7312a7c093f	D_0__Bacteria	D_1__Proteobacteria    unassigned      unassigned      unassigned      unassigned	unassigned
043752b1e030d5082575cc9d7a5db43b	D_0__Bacteria	D_1__Proteobacteria    unassigned      unassigned      unassigned      unassigned	unassigned
043f11ac6fc5cd80aeb130ed0427f7de	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodovibrionales	D_4__Kiloniellaceae	D_5__uncultured   unassigned
044951473ff4ee4f561ee23c842d720a	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria    unassigned      unassigned      unassigned      unassigned
045a7c61ccc1a1ead5a5e4c7ea66f185	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Oxyphotobacteria    unassigned      unassigned      unassigned
045c2ed021b763be0b3d139b9b6e5b98	Unassigned    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
045cd657d2e5949a8eff59b9a842b3f9	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Verrucomicrobiales	D_4__Rubritaleaceae	D_5__Roseibacillus   unassigned
045d0b1924ab8e19e5ea6c6e7bd3fd99	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Lachnospiraceae    unassigned      unassigned
045f479f18a8c65b475ff6fb2cb1d9d8	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Lachnospiraceae	D_5__Epulopiscium   unassigned
046591e847f4172a00db34596c477d3c	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast    unassigned      unassigned      unassigned
04679afb2598b96ab4dfc09a08fa62b6	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Pterocladiella    unassigned      unassigned
047093c760d6f68a120c9323070c420c	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Planctomycetales	D_4__Rubinisphaeraceae    unassigned      unassigned
048010d435c2806083a5b1ecd6698aa5	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Oligoflexales	D_4__Oligoflexaceae	D_5__uncultured	D_6__uncultured
048a9437e71f6c42922b3a8728469dff	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria	D_5__Berkeleya   unassigned
048b4da4300392c8a782942eb89aea45	D_0__Bacteria	D_1__Chlamydiae	D_2__Chlamydiae	D_3__Chlamydiales	D_4__Simkaniaceae	D_5__uncultured	D_6__jellyfish
048dd8e6e1685c1ce0574b0e7729f58d	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__AT-s2-59    unassigned      unassigned      unassigned
048e12eefbea360130dab538f4623645	D_0__Bacteria	D_1__Cyanobacteria	D_2__Melainabacteria	D_3__Gastranaerophilales	D_4__uncultured    unassigned      unassigned
0491e70f449035613bdbd0f317262f52	D_0__Bacteria	D_1__Actinobacteria	D_2__Acidimicrobiia	D_3__Microtrichales	D_4__Microtrichaceae	D_5__Sva0996   unassigned
04931fee71fbc6db0524f133a704206a	D_0__Bacteria	D_1__Chlamydiae	D_2__Chlamydiae	D_3__Chlamydiales	D_4__Simkaniaceae	D_5__uncultured   unassigned
04a46fb7038c5b3562c226f4d0739cac	D_0__Bacteria	D_1__Actinobacteria	D_2__Actinobacteria	D_3__Corynebacteriales	D_4__Nocardiaceae	D_5__Rhodococcus   unassigned
04a901becf8b6c4efc576402299e4285	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Clostridiaceae    unassigned      unassigned
04a92ab6f68e5b3401774108f922614e	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodovibrionales	D_4__Kiloniellaceae	D_5__uncultured	D_6__uncultured
04b2d957268cfaeb8c2ed3e07efaf7db	D_0__Bacteria    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
04b4d922a3b65aa9759d949af8509a90	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria	D_5__Berkeleya   unassigned
04bfd543ae28ef3846d91026c447de81	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Hyphomicrobiaceae	D_5__Filomicrobium   unassigned
04c342fcd6d4519850746fd6c4994e76	D_0__Bacteria    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
04cf8a0124b79781d8babfc620372003	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Lachnospiraceae    unassigned      unassigned
04cfe3647cf0fddab2f2e151fae9b168	D_0__Bacteria	D_1__Dependentiae	D_2__Babeliae	D_3__Babeliales	D_4__uncultured    unassigned      unassigned
04d3a81d6a4e7ff89d292ad60f73b446	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Rhodopirellula   unassigned
04d61047a5b16c24dd50538ce6ec81cf	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Peptostreptococcaceae    unassigned      unassigned
04d6eb2ae578145c5d25165ff4ad3993	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Ruminococcaceae	D_5__Anaerofilum   unassigned
04dba2b78c1e20dd6648a664f4677d81	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Thalassobaculales	D_4__uncultured	D_5__uncultured   unassigned
04e1cef42aefdc9f4cb47d5feba528fc	D_0__Bacteria    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
04e47f6b622dfb5d093ed920e45ddc3c	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Cyclobacteriaceae	D_5__Tunicatimonas   unassigned
04e5f17ada5a0b42051c261d773d4886	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Pir4   unassigned
04e898872285c8101ff6f6e189b55f0f	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Phormidesmiales	D_4__Phormidesmiaceae	D_5__Phormidesmis   unassigned
04f0b82d3adcc56c82396d97b401d737	D_0__Bacteria	D_1__Firmicutes	D_2__Negativicutes	D_3__Selenomonadales	D_4__Veillonellaceae	D_5__Veillonella   unassigned
04f157501986fdcf80eee5caebd1e935	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria    unassigned      unassigned      unassigned      unassigned
04fdba1896560b861423843a686dc766	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__uncultured    unassigned      unassigned      unassigned
04ffde4ec168bf4da841311eef8f79bf	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast    unassigned      unassigned      unassigned
050286e4f5048fd36f0c29d6f72defec	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Methyloligellaceae	D_5__Methyloceanibacter   unassigned
050449fd9bccbcc3eb877f59b68ce5be	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Bacteroidales	D_4__Bacteroidales    unassigned      unassigned
051628f277483c200f05065c98765b4b	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria    unassigned      unassigned      unassigned      unassigned
0518bd8dc6d3b1adb620628eba296f65	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Amoebophilaceae	D_5__uncultured	D_6__uncultured
051f077c7acfd0779c5744da13b93961	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__EV818SWSAP88	D_4__uncultured    unassigned      unassigned
05201fb184f7e141ad1a0fbdd4e97bbb	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Bacteroidales	D_4__Tannerellaceae	D_5__Macellibacteroides	D_6__uncultured
0522b97e8ec8389674539f6f12cab20e	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Nostocales	D_4__Microcystaceae	D_5__Cyanothece   unassigned
0531534df85f4009a430a2000c5d2a6a	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Thalassobaculales	D_4__uncultured	D_5__uncultured   unassigned
0531a30a9c15e01b52389cd6b033ec10	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Minutocellus    unassigned      unassigned
0533d060f7806d94ab787bd62ce75881	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Cyclobacteriaceae    unassigned      unassigned
0549283fd2b5cdbb14c2d130fa5ecb40	D_0__Bacteria	D_1__Actinobacteria	D_2__Actinobacteria	D_3__Corynebacteriales	D_4__Nocardiaceae	D_5__Rhodococcus   unassigned
05493d87ad305ba31db781afe668f009	D_0__Bacteria	D_1__Acidobacteria	D_2__Subgroup    unassigned      unassigned      unassigned      unassigned
054a9f665454116ba8956bb881684535	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Amoebophilaceae	D_5__Candidatus   unassigned
054e3faf68a50d61dc5f55c9aa0a9538	D_0__Bacteria	D_1__Actinobacteria	D_2__Acidimicrobiia	D_3__Microtrichales	D_4__Ilumatobacteraceae	D_5__Ilumatobacter	D_6__metagenome
0555dacddd241615cf0571f63cb325ff	D_0__Bacteria	D_1__Chloroflexi	D_2__Anaerolineae	D_3__Caldilineales	D_4__Caldilineaceae	D_5__uncultured   unassigned
0556351b692948dfcf60dce7ec4155b6	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast    unassigned      unassigned      unassigned
055d3ea1c2c75fa0eef047e24d64f44b	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Rhodopirellula   unassigned
0564388baa438192c8e7789e7de1dcd5	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Verrucomicrobiales	D_4__Rubritaleaceae	D_5__Rubritalea	D_6__Rubritalea
05659096c320583cec25652d51081b53	D_0__Bacteria    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
0569ebb015a5bd87bfab7f19f04c88d9	Unassigned    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
056a603fbe5e0407824afcdb116f8fe5	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__HOC36	D_4__uncultured    unassigned      unassigned
05734a0fe5846eaf2ca1dc56c56a2b21	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast    unassigned      unassigned      unassigned
0578d5eede77c78c9175d643562fc19a	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__Flavobacteriaceae    unassigned      unassigned
0586160630a500c7d48ecdfe48110635	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Nostocales	D_4__Xenococcaceae	D_5__Chroococcidiopsis   unassigned
05867d9a255acee0d7c0f03e9dd5af3a	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae    unassigned      unassigned
058685aafd78a367cd1fb160486ffbf0	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Chthoniobacterales	D_4__Chthoniobacteraceae    unassigned      unassigned
058ba63133e633861e3360c4e1b9b7d3	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria	D_5__Ceramium   unassigned
0594769a277abc7dfcdec1fec5f46a90	D_0__Bacteria    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
05961f147fdd487b8559df063c99719d	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Cellvibrionales	D_4__Halieaceae    unassigned      unassigned
059e34eaae1e1b457defc9d3ead93934	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Nostocales	D_4__Phormidiaceae	D_5__Arthrospira   unassigned
05a34fe78d2756962f66b670e843a0c3	D_0__Bacteria	D_1__Actinobacteria	D_2__Acidimicrobiia	D_3__Actinomarinales	D_4__uncultured    unassigned      unassigned
05a7b670edc29c7fd17ea2334ad450c6	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Cellvibrionales	D_4__Microbulbiferaceae	D_5__Microbulbifer   unassigned
05ac1c95b547534cac95b391534e0689	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Cellvibrionales	D_4__Halieaceae    unassigned      unassigned
05b6f382212226bab2e222a6279ec482	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Vibrionales	D_4__Vibrionaceae	D_5__uncultured	D_6__uncultured
05bf8cf1d79296fc9f044d6fe6e3dfcb	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Vibrionales	D_4__Vibrionaceae	D_5__Vibrio   unassigned
05c0a7e1046a592a53ba350078564338	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Bythopirellula   unassigned
05ccd196ce84c70b433437cadf3c04c7	D_0__Bacteria	D_1__Firmicutes	D_2__Negativicutes	D_3__Selenomonadales	D_4__Veillonellaceae	D_5__Sporomusa   unassigned
05cd8201a58c60369637fac957eded26	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__SAR324    unassigned      unassigned      unassigned
05ce8894bff6f113b726e3d66136caf9	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Chitinophagales	D_4__Saprospiraceae    unassigned      unassigned
05d2318ae986cb31fbd5c98506bb9fd8	D_0__Bacteria	D_1__Patescibacteria	D_2__Microgenomatia	D_3__Candidatus    unassigned      unassigned      unassigned
05d4355610384fa73d00b7aa81c77f23	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria    unassigned      unassigned      unassigned      unassigned
05d4911f502a008f91c0e4d3b100d4ba	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria	D_5__Berkeleya   unassigned
05dc900fcd4e5d8b470c8e7fcff18e90	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Phormidesmiales	D_4__Phormidesmiaceae	D_5__Acrophormium   unassigned
